customer_id,join_date,city_id,gender_id,city_name,gender_name,join_year,join_month,join_day,transaction_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,merchant_id,merchant_name,transaction_year,transaction_month,transaction_day,burn_year,burn_month,burn_day,time_between_transactions,time_to_burn,subscribed_duration
725,2021-11-18,16,2,Minya,Female,2021,11,18,4486,2022-10-11,subscribed,tiH-377,,6,15,Butler-Gomez,2022,10,11,,,,167.0,,812.0
725,2021-11-18,16,2,Minya,Female,2021,11,18,1598,2022-11-21,burned,boq-915,2022-12-06,1,11,"Smith, Lawson and Hernandez",2022,11,21,2022.0,12.0,6.0,41.0,15.0,
725,2021-11-18,16,2,Minya,Female,2021,11,18,1307,2023-08-06,subscribed,RPW-715,,1,11,"Smith, Lawson and Hernandez",2023,8,6,,,,258.0,,513.0
725,2021-11-18,16,2,Minya,Female,2021,11,18,2545,2023-09-28,burned,cPf-525,2023-10-10,1,11,"Smith, Lawson and Hernandez",2023,9,28,2023.0,10.0,10.0,53.0,12.0,
725,2021-11-18,16,2,Minya,Female,2021,11,18,33,2023-11-19,burned,BEl-708,2024-02-01,10,13,Thomas-Nelson,2023,11,19,2024.0,2.0,1.0,52.0,74.0,
725,2021-11-18,16,2,Minya,Female,2021,11,18,306,2024-02-23,subscribed,DsQ-458,,10,13,Thomas-Nelson,2024,2,23,,,,96.0,,312.0
725,2021-11-18,16,2,Minya,Female,2021,11,18,1015,2024-05-01,burned,BNs-323,2024-07-10,10,13,Thomas-Nelson,2024,5,1,2024.0,7.0,10.0,68.0,70.0,
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,441,2024-07-08,burned,vaB-184,2024-09-30,1,11,"Smith, Lawson and Hernandez",2024,7,8,2024.0,9.0,30.0,0.0,84.0,
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,4788,2024-07-08,burned,Jzt-265,2024-08-14,10,13,Thomas-Nelson,2024,7,8,2024.0,8.0,14.0,0.0,37.0,
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,2317,2024-07-09,subscribed,ZUC-994,,8,20,Griffin-Leblanc,2024,7,9,,,,1.0,,175.0
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,2440,2024-07-09,burned,KYS-366,2024-08-31,2,18,Lewis LLC,2024,7,9,2024.0,8.0,31.0,0.0,53.0,
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,4178,2024-07-09,subscribed,tvz-152,,9,13,Thomas-Nelson,2024,7,9,,,,0.0,,175.0
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,2493,2024-07-11,burned,ePA-904,2024-07-29,3,8,Medina-Foster,2024,7,11,2024.0,7.0,29.0,2.0,18.0,
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,3147,2024-07-11,subscribed,qcK-721,,6,15,Butler-Gomez,2024,7,11,,,,0.0,,173.0
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,897,2024-07-12,burned,UPJ-410,2024-09-24,5,9,"Campbell, Shaffer and Martinez",2024,7,12,2024.0,9.0,24.0,1.0,74.0,
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,1458,2024-07-12,burned,Tih-642,2024-08-18,2,18,Lewis LLC,2024,7,12,2024.0,8.0,18.0,0.0,37.0,
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,4756,2024-07-12,subscribed,ihf-654,,7,7,Berry-Anderson,2024,7,12,,,,0.0,,172.0
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,3310,2024-07-13,subscribed,AJO-948,,7,7,Berry-Anderson,2024,7,13,,,,1.0,,171.0
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,4651,2024-07-13,subscribed,ePT-683,,8,20,Griffin-Leblanc,2024,7,13,,,,0.0,,171.0
726,2024-07-08,17,1,Damanhur,Male,2024,7,8,3673,2024-07-14,subscribed,AUU-306,,6,15,Butler-Gomez,2024,7,14,,,,1.0,,170.0
727,2021-08-27,4,2,Shubra El-Kheima,Female,2021,8,27,1713,2021-08-29,burned,Yhh-771,2021-09-30,6,15,Butler-Gomez,2021,8,29,2021.0,9.0,30.0,0.0,32.0,
727,2021-08-27,4,2,Shubra El-Kheima,Female,2021,8,27,565,2022-06-07,burned,rlk-801,2022-06-25,6,15,Butler-Gomez,2022,6,7,2022.0,6.0,25.0,282.0,18.0,
727,2021-08-27,4,2,Shubra El-Kheima,Female,2021,8,27,1955,2023-12-13,subscribed,unx-682,,3,8,Medina-Foster,2023,12,13,,,,554.0,,384.0
727,2021-08-27,4,2,Shubra El-Kheima,Female,2021,8,27,3924,2024-04-13,burned,qUW-350,2024-06-12,8,20,Griffin-Leblanc,2024,4,13,2024.0,6.0,12.0,122.0,60.0,
728,2021-07-18,1,2,Cairo,Female,2021,7,18,2608,2021-08-19,subscribed,qOJ-594,,4,15,Butler-Gomez,2021,8,19,,,,0.0,,1230.0
728,2021-07-18,1,2,Cairo,Female,2021,7,18,2919,2021-12-12,subscribed,KpE-868,,2,18,Lewis LLC,2021,12,12,,,,115.0,,1115.0
728,2021-07-18,1,2,Cairo,Female,2021,7,18,1803,2023-01-09,burned,brZ-189,2023-01-27,4,15,Butler-Gomez,2023,1,9,2023.0,1.0,27.0,393.0,18.0,
728,2021-07-18,1,2,Cairo,Female,2021,7,18,3230,2023-06-12,burned,OlJ-267,2023-06-24,2,18,Lewis LLC,2023,6,12,2023.0,6.0,24.0,154.0,12.0,
728,2021-07-18,1,2,Cairo,Female,2021,7,18,1599,2023-10-20,subscribed,tqD-241,,9,13,Thomas-Nelson,2023,10,20,,,,130.0,,438.0
728,2021-07-18,1,2,Cairo,Female,2021,7,18,4291,2023-11-03,burned,hCy-609,2023-12-25,7,7,Berry-Anderson,2023,11,3,2023.0,12.0,25.0,14.0,52.0,
728,2021-07-18,1,2,Cairo,Female,2021,7,18,1177,2024-05-15,subscribed,yyQ-258,,7,7,Berry-Anderson,2024,5,15,,,,194.0,,230.0
729,2024-04-20,8,1,El-Mahalla El-Kubra,Male,2024,4,20,2719,2024-04-22,subscribed,KTy-806,,5,9,"Campbell, Shaffer and Martinez",2024,4,22,,,,0.0,,253.0
729,2024-04-20,8,1,El-Mahalla El-Kubra,Male,2024,4,20,3162,2024-06-01,burned,IRn-204,2024-08-29,7,7,Berry-Anderson,2024,6,1,2024.0,8.0,29.0,40.0,89.0,
729,2024-04-20,8,1,El-Mahalla El-Kubra,Male,2024,4,20,1327,2024-06-17,burned,HPS-735,2024-09-09,7,7,Berry-Anderson,2024,6,17,2024.0,9.0,9.0,16.0,84.0,
729,2024-04-20,8,1,El-Mahalla El-Kubra,Male,2024,4,20,2539,2024-07-14,subscribed,puX-639,,6,15,Butler-Gomez,2024,7,14,,,,27.0,,170.0
730,2021-09-24,17,2,Damanhur,Female,2021,9,24,1861,2022-07-17,subscribed,rSi-555,,9,13,Thomas-Nelson,2022,7,17,,,,0.0,,898.0
730,2021-09-24,17,2,Damanhur,Female,2021,9,24,1374,2022-09-08,burned,GlC-407,2022-11-21,8,20,Griffin-Leblanc,2022,9,8,2022.0,11.0,21.0,53.0,74.0,
730,2021-09-24,17,2,Damanhur,Female,2021,9,24,3961,2024-03-21,subscribed,Xmd-871,,10,13,Thomas-Nelson,2024,3,21,,,,560.0,,285.0
731,2024-03-12,3,2,Giza,Female,2024,3,12,1114,2024-04-20,subscribed,Iwq-118,,9,13,Thomas-Nelson,2024,4,20,,,,0.0,,255.0
731,2024-03-12,3,2,Giza,Female,2024,3,12,3359,2024-05-24,burned,Apj-249,2024-05-30,3,8,Medina-Foster,2024,5,24,2024.0,5.0,30.0,34.0,6.0,
731,2024-03-12,3,2,Giza,Female,2024,3,12,817,2024-05-28,burned,FIz-070,2024-07-14,9,13,Thomas-Nelson,2024,5,28,2024.0,7.0,14.0,4.0,47.0,
731,2024-03-12,3,2,Giza,Female,2024,3,12,4397,2024-06-02,burned,lpC-483,2024-07-28,10,13,Thomas-Nelson,2024,6,2,2024.0,7.0,28.0,5.0,56.0,
731,2024-03-12,3,2,Giza,Female,2024,3,12,2279,2024-06-24,subscribed,wCa-415,,10,13,Thomas-Nelson,2024,6,24,,,,22.0,,190.0
731,2024-03-12,3,2,Giza,Female,2024,3,12,4513,2024-07-07,burned,VTY-863,2024-07-30,9,13,Thomas-Nelson,2024,7,7,2024.0,7.0,30.0,13.0,23.0,
732,2023-03-07,20,1,Sohag,Male,2023,3,7,41,2023-04-11,subscribed,Bco-787,,2,18,Lewis LLC,2023,4,11,,,,0.0,,630.0
732,2023-03-07,20,1,Sohag,Male,2023,3,7,3841,2024-03-01,burned,QdF-292,2024-04-27,6,15,Butler-Gomez,2024,3,1,2024.0,4.0,27.0,325.0,57.0,
732,2023-03-07,20,1,Sohag,Male,2023,3,7,4838,2024-05-16,burned,BYj-910,2024-07-20,10,13,Thomas-Nelson,2024,5,16,2024.0,7.0,20.0,76.0,65.0,
732,2023-03-07,20,1,Sohag,Male,2023,3,7,4974,2024-07-09,burned,kWr-386,2024-07-24,7,7,Berry-Anderson,2024,7,9,2024.0,7.0,24.0,54.0,15.0,
733,2023-05-16,15,2,Aswan,Female,2023,5,16,2424,2023-07-13,subscribed,hAz-140,,3,8,Medina-Foster,2023,7,13,,,,0.0,,537.0
733,2023-05-16,15,2,Aswan,Female,2023,5,16,2996,2023-08-10,burned,rjM-644,2023-08-31,3,8,Medina-Foster,2023,8,10,2023.0,8.0,31.0,28.0,21.0,
733,2023-05-16,15,2,Aswan,Female,2023,5,16,3856,2023-11-25,subscribed,Tsw-195,,6,15,Butler-Gomez,2023,11,25,,,,107.0,,402.0
733,2023-05-16,15,2,Aswan,Female,2023,5,16,4607,2023-12-16,burned,DYx-691,2024-03-12,6,15,Butler-Gomez,2023,12,16,2024.0,3.0,12.0,21.0,87.0,
733,2023-05-16,15,2,Aswan,Female,2023,5,16,864,2023-12-19,burned,ufP-357,2023-12-24,7,7,Berry-Anderson,2023,12,19,2023.0,12.0,24.0,3.0,5.0,
733,2023-05-16,15,2,Aswan,Female,2023,5,16,4542,2024-03-08,subscribed,qrL-396,,4,15,Butler-Gomez,2024,3,8,,,,80.0,,298.0
733,2023-05-16,15,2,Aswan,Female,2023,5,16,1,2024-05-11,subscribed,uNY-568,,7,7,Berry-Anderson,2024,5,11,,,,64.0,,234.0
734,2024-07-06,15,2,Aswan,Female,2024,7,6,4448,2024-07-07,burned,sGV-101,2024-07-16,2,18,Lewis LLC,2024,7,7,2024.0,7.0,16.0,0.0,9.0,
734,2024-07-06,15,2,Aswan,Female,2024,7,6,2685,2024-07-08,burned,FJM-100,2024-07-18,6,15,Butler-Gomez,2024,7,8,2024.0,7.0,18.0,1.0,10.0,
734,2024-07-06,15,2,Aswan,Female,2024,7,6,2335,2024-07-09,burned,BPv-219,2024-09-23,10,13,Thomas-Nelson,2024,7,9,2024.0,9.0,23.0,1.0,76.0,
734,2024-07-06,15,2,Aswan,Female,2024,7,6,3953,2024-07-09,subscribed,Rtd-084,,10,13,Thomas-Nelson,2024,7,9,,,,0.0,,175.0
734,2024-07-06,15,2,Aswan,Female,2024,7,6,2826,2024-07-12,subscribed,rOC-366,,3,8,Medina-Foster,2024,7,12,,,,3.0,,172.0
734,2024-07-06,15,2,Aswan,Female,2024,7,6,4264,2024-07-14,burned,xyh-145,2024-07-20,3,8,Medina-Foster,2024,7,14,2024.0,7.0,20.0,2.0,6.0,
735,2022-11-19,14,2,Damietta,Female,2022,11,19,1140,2023-05-20,burned,fie-706,2023-05-30,1,11,"Smith, Lawson and Hernandez",2023,5,20,2023.0,5.0,30.0,0.0,10.0,
735,2022-11-19,14,2,Damietta,Female,2022,11,19,4364,2024-01-31,burned,zcF-382,2024-03-21,9,13,Thomas-Nelson,2024,1,31,2024.0,3.0,21.0,256.0,50.0,
735,2022-11-19,14,2,Damietta,Female,2022,11,19,4843,2024-02-03,burned,oLa-169,2024-03-01,9,13,Thomas-Nelson,2024,2,3,2024.0,3.0,1.0,3.0,27.0,
735,2022-11-19,14,2,Damietta,Female,2022,11,19,1563,2024-02-13,burned,Dny-401,2024-04-18,7,7,Berry-Anderson,2024,2,13,2024.0,4.0,18.0,10.0,65.0,
736,2024-04-19,14,1,Damietta,Male,2024,4,19,3970,2024-05-18,subscribed,exU-899,,2,18,Lewis LLC,2024,5,18,,,,0.0,,227.0
736,2024-04-19,14,1,Damietta,Male,2024,4,19,1045,2024-05-19,subscribed,ntY-356,,9,13,Thomas-Nelson,2024,5,19,,,,1.0,,226.0
736,2024-04-19,14,1,Damietta,Male,2024,4,19,2809,2024-06-04,burned,hCo-396,2024-06-29,3,8,Medina-Foster,2024,6,4,2024.0,6.0,29.0,16.0,25.0,
736,2024-04-19,14,1,Damietta,Male,2024,4,19,319,2024-06-17,burned,mgh-932,2024-08-23,8,20,Griffin-Leblanc,2024,6,17,2024.0,8.0,23.0,13.0,67.0,
736,2024-04-19,14,1,Damietta,Male,2024,4,19,2692,2024-06-21,subscribed,sUw-318,,4,15,Butler-Gomez,2024,6,21,,,,4.0,,193.0
736,2024-04-19,14,1,Damietta,Male,2024,4,19,3831,2024-07-11,burned,dIw-856,2024-09-08,5,9,"Campbell, Shaffer and Martinez",2024,7,11,2024.0,9.0,8.0,20.0,59.0,
736,2024-04-19,14,1,Damietta,Male,2024,4,19,2160,2024-07-12,burned,zxE-657,2024-10-03,2,18,Lewis LLC,2024,7,12,2024.0,10.0,3.0,1.0,83.0,
737,2024-03-16,2,2,Alexandria,Female,2024,3,16,77,2024-04-09,burned,SWc-151,2024-05-02,2,18,Lewis LLC,2024,4,9,2024.0,5.0,2.0,0.0,23.0,
737,2024-03-16,2,2,Alexandria,Female,2024,3,16,1684,2024-04-24,burned,PSz-580,2024-06-20,2,18,Lewis LLC,2024,4,24,2024.0,6.0,20.0,15.0,57.0,
737,2024-03-16,2,2,Alexandria,Female,2024,3,16,1975,2024-05-10,subscribed,kZa-158,,10,13,Thomas-Nelson,2024,5,10,,,,16.0,,235.0
737,2024-03-16,2,2,Alexandria,Female,2024,3,16,2298,2024-05-13,burned,LrC-767,2024-07-11,3,8,Medina-Foster,2024,5,13,2024.0,7.0,11.0,3.0,59.0,
737,2024-03-16,2,2,Alexandria,Female,2024,3,16,3499,2024-06-25,subscribed,OEL-029,,3,8,Medina-Foster,2024,6,25,,,,43.0,,189.0
738,2021-12-15,13,2,Zagazig,Female,2021,12,15,2807,2021-12-26,subscribed,yTm-386,,10,13,Thomas-Nelson,2021,12,26,,,,0.0,,1101.0
738,2021-12-15,13,2,Zagazig,Female,2021,12,15,629,2022-07-01,subscribed,Nrb-290,,2,18,Lewis LLC,2022,7,1,,,,187.0,,914.0
738,2021-12-15,13,2,Zagazig,Female,2021,12,15,4454,2023-02-05,burned,abY-469,2023-04-12,3,8,Medina-Foster,2023,2,5,2023.0,4.0,12.0,219.0,66.0,
739,2021-12-04,14,2,Damietta,Female,2021,12,4,4576,2022-10-08,burned,bXf-262,2022-12-01,1,11,"Smith, Lawson and Hernandez",2022,10,8,2022.0,12.0,1.0,0.0,54.0,
739,2021-12-04,14,2,Damietta,Female,2021,12,4,4787,2023-01-13,subscribed,DnS-407,,7,7,Berry-Anderson,2023,1,13,,,,97.0,,718.0
739,2021-12-04,14,2,Damietta,Female,2021,12,4,1755,2024-05-18,burned,qLf-067,2024-08-12,3,8,Medina-Foster,2024,5,18,2024.0,8.0,12.0,491.0,86.0,
740,2022-08-01,19,2,Qena,Female,2022,8,1,2663,2022-12-25,burned,FLV-947,2023-02-27,9,13,Thomas-Nelson,2022,12,25,2023.0,2.0,27.0,0.0,64.0,
740,2022-08-01,19,2,Qena,Female,2022,8,1,57,2023-03-18,subscribed,TJX-667,,6,15,Butler-Gomez,2023,3,18,,,,83.0,,654.0
740,2022-08-01,19,2,Qena,Female,2022,8,1,1213,2023-06-15,subscribed,jju-439,,6,15,Butler-Gomez,2023,6,15,,,,89.0,,565.0
740,2022-08-01,19,2,Qena,Female,2022,8,1,3122,2023-07-03,subscribed,auW-207,,7,7,Berry-Anderson,2023,7,3,,,,18.0,,547.0
740,2022-08-01,19,2,Qena,Female,2022,8,1,353,2023-11-17,subscribed,yFA-412,,8,20,Griffin-Leblanc,2023,11,17,,,,137.0,,410.0
740,2022-08-01,19,2,Qena,Female,2022,8,1,2938,2023-12-26,burned,lWp-503,2024-02-11,1,11,"Smith, Lawson and Hernandez",2023,12,26,2024.0,2.0,11.0,39.0,47.0,
741,2023-01-30,7,1,Mansoura,Male,2023,1,30,531,2023-06-01,subscribed,oMF-665,,1,11,"Smith, Lawson and Hernandez",2023,6,1,,,,0.0,,579.0
741,2023-01-30,7,1,Mansoura,Male,2023,1,30,810,2023-08-14,subscribed,jbP-983,,9,13,Thomas-Nelson,2023,8,14,,,,74.0,,505.0
741,2023-01-30,7,1,Mansoura,Male,2023,1,30,2587,2023-11-26,burned,DEj-145,2024-01-26,7,7,Berry-Anderson,2023,11,26,2024.0,1.0,26.0,104.0,61.0,
741,2023-01-30,7,1,Mansoura,Male,2023,1,30,1178,2024-01-18,subscribed,IKb-283,,9,13,Thomas-Nelson,2024,1,18,,,,53.0,,348.0
742,2023-11-01,3,1,Giza,Male,2023,11,1,4210,2024-01-05,subscribed,hYZ-877,,4,15,Butler-Gomez,2024,1,5,,,,0.0,,361.0
742,2023-11-01,3,1,Giza,Male,2023,11,1,3565,2024-01-19,burned,WLi-560,2024-01-20,7,7,Berry-Anderson,2024,1,19,2024.0,1.0,20.0,14.0,1.0,
742,2023-11-01,3,1,Giza,Male,2023,11,1,1156,2024-01-23,burned,ZGp-604,2024-02-14,6,15,Butler-Gomez,2024,1,23,2024.0,2.0,14.0,4.0,22.0,
742,2023-11-01,3,1,Giza,Male,2023,11,1,820,2024-05-18,burned,CIS-795,2024-07-04,3,8,Medina-Foster,2024,5,18,2024.0,7.0,4.0,116.0,47.0,
743,2022-06-05,15,2,Aswan,Female,2022,6,5,4268,2022-11-13,burned,RpW-928,2022-12-13,1,11,"Smith, Lawson and Hernandez",2022,11,13,2022.0,12.0,13.0,0.0,30.0,
743,2022-06-05,15,2,Aswan,Female,2022,6,5,106,2024-04-08,burned,AjR-114,2024-04-09,5,9,"Campbell, Shaffer and Martinez",2024,4,8,2024.0,4.0,9.0,512.0,1.0,
743,2022-06-05,15,2,Aswan,Female,2022,6,5,622,2024-04-16,burned,kta-443,2024-07-06,3,8,Medina-Foster,2024,4,16,2024.0,7.0,6.0,8.0,81.0,
743,2022-06-05,15,2,Aswan,Female,2022,6,5,1287,2024-04-27,subscribed,Vyx-523,,10,13,Thomas-Nelson,2024,4,27,,,,11.0,,248.0
744,2022-10-14,14,2,Damietta,Female,2022,10,14,530,2022-10-20,subscribed,mOb-905,,5,9,"Campbell, Shaffer and Martinez",2022,10,20,,,,0.0,,803.0
744,2022-10-14,14,2,Damietta,Female,2022,10,14,861,2023-04-15,burned,fmm-257,2023-05-12,1,11,"Smith, Lawson and Hernandez",2023,4,15,2023.0,5.0,12.0,177.0,27.0,
744,2022-10-14,14,2,Damietta,Female,2022,10,14,2356,2023-11-11,burned,LCJ-722,2024-01-20,10,13,Thomas-Nelson,2023,11,11,2024.0,1.0,20.0,210.0,70.0,
744,2022-10-14,14,2,Damietta,Female,2022,10,14,4035,2023-12-16,burned,YTB-568,2023-12-31,7,7,Berry-Anderson,2023,12,16,2023.0,12.0,31.0,35.0,15.0,
744,2022-10-14,14,2,Damietta,Female,2022,10,14,1455,2024-05-09,subscribed,wdM-630,,3,8,Medina-Foster,2024,5,9,,,,145.0,,236.0
744,2022-10-14,14,2,Damietta,Female,2022,10,14,248,2024-05-20,burned,okY-486,2024-05-30,3,8,Medina-Foster,2024,5,20,2024.0,5.0,30.0,11.0,10.0,
745,2021-07-19,11,1,Ismailia,Male,2021,7,19,3809,2022-04-13,subscribed,eaO-151,,5,9,"Campbell, Shaffer and Martinez",2022,4,13,,,,0.0,,993.0
745,2021-07-19,11,1,Ismailia,Male,2021,7,19,863,2022-05-01,burned,VcU-640,2022-05-15,1,11,"Smith, Lawson and Hernandez",2022,5,1,2022.0,5.0,15.0,18.0,14.0,
745,2021-07-19,11,1,Ismailia,Male,2021,7,19,2686,2024-01-19,subscribed,NyN-119,,4,15,Butler-Gomez,2024,1,19,,,,628.0,,347.0
745,2021-07-19,11,1,Ismailia,Male,2021,7,19,3408,2024-07-03,burned,AIU-451,2024-08-29,2,18,Lewis LLC,2024,7,3,2024.0,8.0,29.0,166.0,57.0,
746,2022-11-09,15,1,Aswan,Male,2022,11,9,3626,2023-03-20,burned,gUf-693,2023-04-11,2,18,Lewis LLC,2023,3,20,2023.0,4.0,11.0,0.0,22.0,
746,2022-11-09,15,1,Aswan,Male,2022,11,9,3855,2023-06-05,burned,ywl-096,2023-07-29,1,11,"Smith, Lawson and Hernandez",2023,6,5,2023.0,7.0,29.0,77.0,54.0,
746,2022-11-09,15,1,Aswan,Male,2022,11,9,2400,2024-02-25,burned,qEG-949,2024-04-15,3,8,Medina-Foster,2024,2,25,2024.0,4.0,15.0,265.0,50.0,
746,2022-11-09,15,1,Aswan,Male,2022,11,9,220,2024-02-27,subscribed,Ger-459,,6,15,Butler-Gomez,2024,2,27,,,,2.0,,308.0
747,2022-07-16,13,2,Zagazig,Female,2022,7,16,4235,2023-05-12,burned,ckB-870,2023-07-09,4,15,Butler-Gomez,2023,5,12,2023.0,7.0,9.0,0.0,58.0,
748,2022-06-04,18,1,Beni Suef,Male,2022,6,4,2255,2022-12-22,subscribed,TzD-515,,6,15,Butler-Gomez,2022,12,22,,,,0.0,,740.0
749,2023-10-03,6,2,Suez,Female,2023,10,3,636,2023-10-20,burned,moG-272,2023-11-24,1,11,"Smith, Lawson and Hernandez",2023,10,20,2023.0,11.0,24.0,0.0,35.0,
749,2023-10-03,6,2,Suez,Female,2023,10,3,3636,2023-11-09,subscribed,BQO-751,,1,11,"Smith, Lawson and Hernandez",2023,11,9,,,,20.0,,418.0
749,2023-10-03,6,2,Suez,Female,2023,10,3,2605,2024-04-08,burned,krp-765,2024-06-25,5,9,"Campbell, Shaffer and Martinez",2024,4,8,2024.0,6.0,25.0,151.0,78.0,
749,2023-10-03,6,2,Suez,Female,2023,10,3,2994,2024-04-25,subscribed,wsL-644,,1,11,"Smith, Lawson and Hernandez",2024,4,25,,,,17.0,,250.0
749,2023-10-03,6,2,Suez,Female,2023,10,3,4700,2024-06-01,burned,TwX-866,2024-08-07,7,7,Berry-Anderson,2024,6,1,2024.0,8.0,7.0,37.0,67.0,
749,2023-10-03,6,2,Suez,Female,2023,10,3,1877,2024-06-23,burned,cgt-464,2024-07-21,3,8,Medina-Foster,2024,6,23,2024.0,7.0,21.0,22.0,28.0,
750,2022-05-22,3,1,Giza,Male,2022,5,22,4671,2023-02-25,burned,kpK-607,2023-04-29,8,20,Griffin-Leblanc,2023,2,25,2023.0,4.0,29.0,0.0,63.0,
750,2022-05-22,3,1,Giza,Male,2022,5,22,3536,2023-12-28,subscribed,KEU-010,,2,18,Lewis LLC,2023,12,28,,,,306.0,,369.0
751,2023-10-01,19,1,Qena,Male,2023,10,1,1970,2023-10-14,subscribed,ubc-580,,10,13,Thomas-Nelson,2023,10,14,,,,0.0,,444.0
751,2023-10-01,19,1,Qena,Male,2023,10,1,391,2023-11-26,subscribed,HPu-780,,10,13,Thomas-Nelson,2023,11,26,,,,43.0,,401.0
751,2023-10-01,19,1,Qena,Male,2023,10,1,4937,2024-01-13,burned,ycA-187,2024-04-10,4,15,Butler-Gomez,2024,1,13,2024.0,4.0,10.0,48.0,88.0,
751,2023-10-01,19,1,Qena,Male,2023,10,1,3836,2024-03-08,subscribed,mJx-026,,5,9,"Campbell, Shaffer and Martinez",2024,3,8,,,,55.0,,298.0
751,2023-10-01,19,1,Qena,Male,2023,10,1,4969,2024-03-17,subscribed,nje-347,,5,9,"Campbell, Shaffer and Martinez",2024,3,17,,,,9.0,,289.0
751,2023-10-01,19,1,Qena,Male,2023,10,1,4256,2024-03-23,burned,bEl-623,2024-06-13,4,15,Butler-Gomez,2024,3,23,2024.0,6.0,13.0,6.0,82.0,
751,2023-10-01,19,1,Qena,Male,2023,10,1,2284,2024-05-02,burned,wOK-363,2024-07-04,1,11,"Smith, Lawson and Hernandez",2024,5,2,2024.0,7.0,4.0,40.0,63.0,
751,2023-10-01,19,1,Qena,Male,2023,10,1,3101,2024-06-19,burned,adH-028,2024-07-02,7,7,Berry-Anderson,2024,6,19,2024.0,7.0,2.0,48.0,13.0,
752,2023-07-03,15,1,Aswan,Male,2023,7,3,82,2023-10-28,subscribed,PQk-148,,7,7,Berry-Anderson,2023,10,28,,,,0.0,,430.0
752,2023-07-03,15,1,Aswan,Male,2023,7,3,4817,2023-12-16,burned,MDZ-199,2023-12-19,6,15,Butler-Gomez,2023,12,16,2023.0,12.0,19.0,49.0,3.0,
752,2023-07-03,15,1,Aswan,Male,2023,7,3,1236,2024-01-26,burned,nXT-265,2024-04-17,2,18,Lewis LLC,2024,1,26,2024.0,4.0,17.0,41.0,82.0,
752,2023-07-03,15,1,Aswan,Male,2023,7,3,2838,2024-02-11,subscribed,lgx-237,,7,7,Berry-Anderson,2024,2,11,,,,16.0,,324.0
753,2023-11-22,5,1,Port Said,Male,2023,11,22,1871,2023-11-23,burned,dEW-630,2023-11-25,3,8,Medina-Foster,2023,11,23,2023.0,11.0,25.0,0.0,2.0,
753,2023-11-22,5,1,Port Said,Male,2023,11,22,3778,2023-12-28,subscribed,kEo-187,,5,9,"Campbell, Shaffer and Martinez",2023,12,28,,,,35.0,,369.0
753,2023-11-22,5,1,Port Said,Male,2023,11,22,2951,2023-12-30,burned,FVd-828,2024-02-06,10,13,Thomas-Nelson,2023,12,30,2024.0,2.0,6.0,2.0,38.0,
753,2023-11-22,5,1,Port Said,Male,2023,11,22,4899,2024-01-27,burned,PJC-807,2024-03-09,5,9,"Campbell, Shaffer and Martinez",2024,1,27,2024.0,3.0,9.0,28.0,42.0,
753,2023-11-22,5,1,Port Said,Male,2023,11,22,3131,2024-02-12,burned,OUh-938,2024-03-18,3,8,Medina-Foster,2024,2,12,2024.0,3.0,18.0,16.0,35.0,
753,2023-11-22,5,1,Port Said,Male,2023,11,22,515,2024-02-25,burned,rPC-725,2024-04-04,1,11,"Smith, Lawson and Hernandez",2024,2,25,2024.0,4.0,4.0,13.0,39.0,
753,2023-11-22,5,1,Port Said,Male,2023,11,22,2794,2024-03-03,subscribed,QHc-582,,10,13,Thomas-Nelson,2024,3,3,,,,7.0,,303.0
753,2023-11-22,5,1,Port Said,Male,2023,11,22,3159,2024-04-01,subscribed,Xps-063,,6,15,Butler-Gomez,2024,4,1,,,,29.0,,274.0
754,2023-10-14,10,2,Asyut,Female,2023,10,14,4179,2023-11-23,subscribed,AuO-608,,7,7,Berry-Anderson,2023,11,23,,,,0.0,,404.0
754,2023-10-14,10,2,Asyut,Female,2023,10,14,3024,2023-11-28,subscribed,RVk-886,,8,20,Griffin-Leblanc,2023,11,28,,,,5.0,,399.0
754,2023-10-14,10,2,Asyut,Female,2023,10,14,4921,2024-03-22,subscribed,Kxg-452,,2,18,Lewis LLC,2024,3,22,,,,115.0,,284.0
754,2023-10-14,10,2,Asyut,Female,2023,10,14,3599,2024-03-25,burned,cVx-084,2024-06-16,1,11,"Smith, Lawson and Hernandez",2024,3,25,2024.0,6.0,16.0,3.0,83.0,
754,2023-10-14,10,2,Asyut,Female,2023,10,14,2274,2024-04-24,burned,uEu-469,2024-05-18,1,11,"Smith, Lawson and Hernandez",2024,4,24,2024.0,5.0,18.0,30.0,24.0,
754,2023-10-14,10,2,Asyut,Female,2023,10,14,2902,2024-05-01,subscribed,kVu-563,,5,9,"Campbell, Shaffer and Martinez",2024,5,1,,,,7.0,,244.0
